TRANSACTION_ID,TRANSACTION_DATE,COMPANY_CODE,DEPARTMENT,COST_CENTRE,GL_ACCOUNT,DESCRIPTION,DEBIT_AMOUNT,CREDIT_AMOUNT,CURRENCY,SOURCE_SYSTEM,TARGET_SYSTEM,STATUS,ERROR_TYPE,PERIOD
TXN-00697,2024-12-05,CORP-UK,Procurement,CC006,7001-Depreciation,Journal entry 697 - Payroll posting,23675.33,23675.33,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00698,2024-01-06,CORP-ZA,IT,CC005,6003-Utilities,Journal entry 698 - Payroll posting,45188.91,26798.16,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00699,2024-05-30,CORP-NG,Operations,CC001,8001-Tax,Journal entry 699 - Payroll posting,17710.44,17710.44,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00700,2024-11-18,CORP-ZA,Sales,CC002,7001-Depreciation,Journal entry 700 - Monthly accrual,39272.58,13096.11,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00701,2024-02-12,CORP-US,Sales,CC001,6002-Travel,Journal entry 701 - Revenue recognition,31253.42,14412.1,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00702,2024-02-27,CORP-US,Sales,,8001-Tax,Journal entry 702 - Expense claim,13833.33,12922.09,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-02
TXN-00703,2024-05-13,CORP-US,IT,CC002,7001-Depreciation,Journal entry 703 - Monthly accrual,40411.25,40411.25,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00704,2024-10-31,CORP-US,IT,CC004,6003-Utilities,Journal entry 704 - Expense claim,48370.55,48370.55,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00705,2024-06-25,CORP-UK,Procurement,CC003,5001-Revenue,Journal entry 705 - Monthly accrual,31914.98,10621.75,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00706,2024-06-03,CORP-ZA,Procurement,CC005,6001-Salaries,Journal entry 706 - Asset write-off,19997.37,19997.37,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00707,2024-09-28,CORP-ZA,Finance,CC003,6003-Utilities,Journal entry 707 - Asset write-off,13205.0,13205.0,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00708,2024-06-30,CORP-ZA,Sales,CC006,6002-Travel,Journal entry 708 - Revenue recognition,4958.48,26611.54,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00709,2024-05-10,CORP-ZA,IT,CC006,8001-Tax,Journal entry 709 - Expense claim,40135.59,40135.59,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00710,2024-06-09,CORP-UK,Procurement,CC001,XXXX-UNKNOWN,Journal entry 710 - Monthly accrual,33918.14,49661.42,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-06
TXN-00711,2024-02-23,CORP-ZA,HR,CC002,8001-Tax,Journal entry 711 - Revenue recognition,4975.17,4975.17,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00712,2024-11-13,CORP-UK,Finance,CC005,8001-Tax,Journal entry 712 - Expense claim,1798.68,1798.68,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00713,2024-11-05,CORP-US,IT,CC006,8001-Tax,Journal entry 713 - Payroll posting,47893.99,4410.68,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00714,2024-05-09,CORP-NG,IT,CC006,5001-Revenue,Journal entry 714 - Asset write-off,34813.12,34813.12,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00715,2024-12-07,CORP-NG,HR,CC002,5001-Revenue,Journal entry 715 - Revenue recognition,34641.85,34641.85,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00716,2024-01-31,CORP-NG,HR,CC002,6003-Utilities,Journal entry 716 - Monthly accrual,19490.66,19490.66,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00717,2024-04-01,CORP-ZA,Finance,CC002,7001-Depreciation,Journal entry 717 - Asset write-off,30554.06,30554.06,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00718,2024-02-22,CORP-UK,Finance,CC001,7001-Depreciation,Journal entry 718 - Revenue recognition,45639.2,35798.48,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00719,2024-03-17,CORP-UK,Finance,CC006,6003-Utilities,Journal entry 719 - Revenue recognition,44835.97,44835.97,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00720,2024-01-02,CORP-ZA,IT,CC004,6003-Utilities,Journal entry 720 - Monthly accrual,16558.56,19627.39,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-01
TXN-00721,2024-12-18,CORP-ZA,Finance,CC005,7001-Depreciation,Journal entry 721 - Revenue recognition,19282.75,19282.75,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00722,2024-11-27,CORP-UK,HR,CC005,6002-Travel,Journal entry 722 - Monthly accrual,15211.12,2854.21,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00723,2024-03-31,CORP-UK,IT,CC006,6001-Salaries,Journal entry 723 - Revenue recognition,32424.85,32424.85,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00724,2024-07-02,CORP-ZA,Finance,CC006,6003-Utilities,Journal entry 724 - Expense claim,31567.79,31567.79,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00725,2024-10-30,CORP-US,IT,CC004,5001-Revenue,Journal entry 725 - Payroll posting,9735.33,9735.33,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00726,2024-08-18,CORP-UK,Finance,CC003,5001-Revenue,Journal entry 726 - Revenue recognition,26743.61,26743.61,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00727,2024-11-30,CORP-ZA,Procurement,CC005,6001-Salaries,Journal entry 727 - Payroll posting,5997.54,5997.54,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00728,2024-03-13,CORP-ZA,Procurement,CC001,6003-Utilities,Journal entry 728 - Payroll posting,1940.2,1940.2,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00729,2024-03-07,CORP-UK,Operations,CC006,5001-Revenue,Journal entry 729 - Revenue recognition,35094.71,35094.71,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00730,2024-10-29,CORP-UK,Finance,CC001,6003-Utilities,Journal entry 730 - Payroll posting,30600.17,30600.17,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00731,2024-08-06,CORP-NG,Procurement,CC006,6003-Utilities,Journal entry 731 - Revenue recognition,40242.23,40242.23,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00732,2024-04-19,CORP-UK,Sales,CC002,6002-Travel,Journal entry 732 - Monthly accrual,28840.75,6952.74,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00733,2024-07-31,CORP-US,Procurement,CC003,7001-Depreciation,Journal entry 733 - Expense claim,7147.72,7147.72,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00734,2024-01-21,CORP-US,Finance,CC006,7001-Depreciation,Journal entry 734 - Asset write-off,46291.21,46291.21,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00735,2024-02-11,CORP-UK,Finance,CC002,5001-Revenue,Journal entry 735 - Payroll posting,43993.38,43993.38,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00736,2024-08-31,CORP-US,Operations,CC002,8001-Tax,Journal entry 736 - Revenue recognition,34705.83,34705.83,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00737,2024-03-30,CORP-UK,Sales,CC002,8001-Tax,Journal entry 737 - Asset write-off,12038.76,12038.76,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00738,2024-08-02,CORP-UK,Sales,CC002,6001-Salaries,Journal entry 738 - Monthly accrual,41341.53,15129.87,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00739,2024-09-16,CORP-US,IT,CC006,XXXX-UNKNOWN,Journal entry 739 - Expense claim,43150.28,49340.43,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-09
TXN-00740,2024-03-17,CORP-ZA,IT,CC002,6001-Salaries,Journal entry 740 - Monthly accrual,9766.58,9766.58,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00741,2024-05-08,CORP-NG,Sales,CC004,5001-Revenue,Journal entry 741 - Monthly accrual,18273.23,10558.53,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-05
TXN-00742,2024-09-20,CORP-UK,Finance,CC002,8001-Tax,Journal entry 742 - Asset write-off,7986.48,1550.35,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-09
TXN-00743,2024-12-12,CORP-NG,Operations,CC001,6002-Travel,Journal entry 743 - Expense claim,10017.69,10017.69,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00744,2024-04-12,CORP-ZA,Operations,CC001,6003-Utilities,Journal entry 744 - Payroll posting,36913.62,36913.62,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00745,2024-03-15,CORP-US,Sales,CC004,6001-Salaries,Journal entry 745 - Asset write-off,44535.39,44535.39,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00746,2024-04-09,CORP-NG,HR,CC002,6002-Travel,Journal entry 746 - Expense claim,22941.24,22941.24,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00747,2024-02-26,CORP-ZA,IT,CC004,6001-Salaries,Journal entry 747 - Revenue recognition,28476.43,14102.15,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00748,2024-11-22,CORP-US,Sales,CC005,6001-Salaries,Journal entry 748 - Monthly accrual,30221.44,30221.44,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00749,2024-08-30,CORP-ZA,HR,CC001,8001-Tax,Journal entry 749 - Asset write-off,43123.73,10900.49,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-08
TXN-00750,2024-10-23,CORP-US,Sales,CC002,7001-Depreciation,Journal entry 750 - Monthly accrual,16432.07,16432.07,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00751,2024-08-28,CORP-UK,IT,CC005,6003-Utilities,Journal entry 751 - Asset write-off,2098.93,2098.93,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00752,2024-02-12,CORP-UK,Procurement,CC006,6003-Utilities,Journal entry 752 - Expense claim,24814.72,24814.72,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00753,2024-11-27,CORP-UK,Finance,CC004,8001-Tax,Journal entry 753 - Revenue recognition,14859.94,14859.94,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00754,2024-10-25,CORP-UK,IT,CC004,6001-Salaries,Journal entry 754 - Asset write-off,23018.21,28562.0,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00755,2024-12-26,CORP-UK,Procurement,CC001,6003-Utilities,Journal entry 755 - Revenue recognition,31377.87,31377.87,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00756,2024-05-18,CORP-US,Procurement,CC001,7001-Depreciation,Journal entry 756 - Revenue recognition,21352.52,21352.52,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00757,2024-07-06,CORP-ZA,Sales,CC001,XXXX-UNKNOWN,Journal entry 757 - Revenue recognition,44410.1,5637.23,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-07
TXN-00758,2024-12-26,CORP-UK,Sales,CC006,6001-Salaries,Journal entry 758 - Expense claim,32443.82,32443.82,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00759,2024-11-28,CORP-ZA,Procurement,CC005,8001-Tax,Journal entry 759 - Expense claim,27027.73,27027.73,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00760,2024-05-16,CORP-ZA,HR,CC001,5001-Revenue,Journal entry 760 - Revenue recognition,17700.31,17700.31,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00761,2024-09-26,CORP-UK,IT,CC006,7001-Depreciation,Journal entry 761 - Payroll posting,24362.72,24362.72,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00762,2024-12-10,CORP-UK,Operations,CC004,5001-Revenue,Journal entry 762 - Monthly accrual,31085.47,31085.47,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00763,2024-02-09,CORP-UK,Operations,CC003,5001-Revenue,Journal entry 763 - Expense claim,14489.8,14489.8,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00764,2024-09-23,CORP-UK,HR,CC004,8001-Tax,Journal entry 764 - Payroll posting,43762.16,43762.16,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00765,2024-08-15,CORP-UK,HR,CC002,5001-Revenue,Journal entry 765 - Monthly accrual,17400.34,17400.34,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00766,2024-11-26,CORP-NG,IT,CC005,XXXX-UNKNOWN,Journal entry 766 - Payroll posting,20643.42,17205.34,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-11
TXN-00767,2024-03-08,CORP-NG,Operations,CC003,6001-Salaries,Journal entry 767 - Asset write-off,15273.71,15273.71,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00768,2024-01-25,CORP-US,HR,CC003,6003-Utilities,Journal entry 768 - Expense claim,38510.51,38510.51,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00769,2024-03-30,CORP-US,Operations,CC002,5001-Revenue,Journal entry 769 - Monthly accrual,26812.3,9195.8,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00770,2024-04-15,CORP-UK,Procurement,CC003,6002-Travel,Journal entry 770 - Expense claim,22100.34,18546.64,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-04
TXN-00771,2024-03-24,CORP-NG,Finance,CC001,6003-Utilities,Journal entry 771 - Asset write-off,27039.34,27039.34,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00772,2024-03-20,CORP-UK,Procurement,CC005,7001-Depreciation,Journal entry 772 - Revenue recognition,46397.78,46397.78,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00773,2024-10-20,CORP-US,Sales,CC006,6003-Utilities,Journal entry 773 - Revenue recognition,44809.27,44809.27,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00774,2024-12-13,CORP-UK,HR,CC001,6003-Utilities,Journal entry 774 - Payroll posting,24001.16,2100.04,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00775,2024-06-16,CORP-UK,Sales,CC006,6001-Salaries,Journal entry 775 - Payroll posting,17933.94,17933.94,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00776,2024-02-12,CORP-ZA,Procurement,CC006,5001-Revenue,Journal entry 776 - Payroll posting,9866.21,9866.21,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00777,2024-11-04,CORP-UK,Procurement,CC003,6003-Utilities,Journal entry 777 - Expense claim,24574.22,24574.22,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00778,2024-01-07,CORP-NG,HR,CC003,6002-Travel,Journal entry 778 - Asset write-off,19367.02,19367.02,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00779,2024-08-15,CORP-ZA,IT,CC003,6001-Salaries,Journal entry 779 - Asset write-off,36419.88,36419.88,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00780,2024-11-02,CORP-UK,Operations,CC002,6002-Travel,Journal entry 780 - Asset write-off,41792.03,41792.03,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00781,2024-10-29,CORP-ZA,Finance,CC001,6003-Utilities,Journal entry 781 - Revenue recognition,46664.33,46664.33,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00782,2024-12-29,CORP-US,Operations,CC002,6003-Utilities,Journal entry 782 - Revenue recognition,27835.11,27835.11,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00783,2024-06-03,CORP-NG,IT,CC005,8001-Tax,Journal entry 783 - Asset write-off,41157.68,41157.68,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00784,2024-03-19,CORP-NG,HR,CC006,8001-Tax,Journal entry 784 - Asset write-off,39581.86,39581.86,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00785,2024-04-01,CORP-ZA,Procurement,CC006,6001-Salaries,Journal entry 785 - Monthly accrual,33329.08,14455.68,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00786,2024-02-04,CORP-NG,Sales,CC004,7001-Depreciation,Journal entry 786 - Asset write-off,24703.21,24703.21,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00787,2024-03-02,CORP-NG,Sales,CC006,7001-Depreciation,Journal entry 787 - Monthly accrual,34327.05,48715.51,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00788,2024-03-15,CORP-NG,IT,CC006,6001-Salaries,Journal entry 788 - Revenue recognition,29124.56,29124.56,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00789,2024-08-02,CORP-NG,Finance,CC003,6002-Travel,Journal entry 789 - Payroll posting,13706.25,13706.25,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00790,2024-02-18,CORP-US,Sales,CC003,6002-Travel,Journal entry 790 - Revenue recognition,38345.48,9244.05,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-02
TXN-00791,2024-09-30,CORP-NG,Operations,CC001,6001-Salaries,Journal entry 791 - Payroll posting,34928.58,18189.88,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00792,2024-07-29,CORP-NG,Operations,CC001,6001-Salaries,Journal entry 792 - Expense claim,38962.51,38962.51,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00793,2024-10-13,CORP-UK,IT,CC004,5001-Revenue,Journal entry 793 - Monthly accrual,39775.83,39775.83,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00794,2024-06-08,CORP-NG,Operations,CC004,7001-Depreciation,Journal entry 794 - Payroll posting,24027.96,24027.96,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00795,2024-01-15,CORP-UK,Operations,CC002,8001-Tax,Journal entry 795 - Expense claim,35523.75,35523.75,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00796,2024-03-07,CORP-UK,IT,CC006,5001-Revenue,Journal entry 796 - Monthly accrual,6354.67,6354.67,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00797,2024-01-22,CORP-US,Finance,CC001,8001-Tax,Journal entry 797 - Payroll posting,37890.97,37890.97,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00798,2024-05-09,CORP-UK,Finance,CC003,8001-Tax,Journal entry 798 - Monthly accrual,6034.22,6034.22,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00799,2024-04-15,CORP-US,Operations,CC006,6002-Travel,Journal entry 799 - Monthly accrual,46012.89,46012.89,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00800,2024-05-22,CORP-NG,HR,CC002,7001-Depreciation,Journal entry 800 - Payroll posting,42308.49,42308.49,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00801,2024-01-08,CORP-US,Procurement,CC002,6002-Travel,Journal entry 801 - Expense claim,5045.37,28948.87,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00802,2024-09-15,CORP-ZA,HR,CC006,7001-Depreciation,Journal entry 802 - Expense claim,5024.42,10779.37,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-09
TXN-00803,2024-06-30,CORP-ZA,IT,CC002,7001-Depreciation,Journal entry 803 - Expense claim,47891.61,9124.34,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00804,2024-06-09,CORP-UK,IT,CC001,7001-Depreciation,Journal entry 804 - Expense claim,38094.33,38094.33,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00805,2024-10-12,CORP-UK,Finance,CC003,6003-Utilities,Journal entry 805 - Monthly accrual,35266.07,35266.07,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00806,2024-06-08,CORP-ZA,Operations,CC005,6003-Utilities,Journal entry 806 - Revenue recognition,22901.59,22901.59,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00807,2024-08-31,CORP-NG,Operations,CC001,8001-Tax,Journal entry 807 - Asset write-off,42853.01,42853.01,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00808,2024-12-03,CORP-UK,Finance,CC002,6003-Utilities,Journal entry 808 - Asset write-off,21959.11,21959.11,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00809,2024-02-03,CORP-NG,Operations,CC003,6001-Salaries,Journal entry 809 - Payroll posting,46271.99,48894.88,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00810,2024-08-05,CORP-ZA,HR,CC006,7001-Depreciation,Journal entry 810 - Payroll posting,11720.19,11720.19,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00811,2024-12-07,CORP-ZA,IT,CC005,6002-Travel,Journal entry 811 - Expense claim,47166.93,17869.26,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00812,2024-09-07,CORP-ZA,Operations,CC006,6001-Salaries,Journal entry 812 - Monthly accrual,6197.28,6197.28,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00813,2024-12-13,CORP-UK,Operations,CC004,7001-Depreciation,Journal entry 813 - Revenue recognition,2737.34,3504.61,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00814,2024-02-19,CORP-UK,Procurement,CC005,6003-Utilities,Journal entry 814 - Asset write-off,31136.14,31136.14,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00815,2024-09-08,CORP-NG,Sales,CC003,7001-Depreciation,Journal entry 815 - Payroll posting,33138.45,33138.45,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00816,2024-03-01,CORP-ZA,IT,CC003,6003-Utilities,Journal entry 816 - Asset write-off,49536.51,49536.51,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00817,2024-10-12,CORP-NG,Procurement,CC002,6003-Utilities,Journal entry 817 - Asset write-off,1739.7,1739.7,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00818,2024-09-06,CORP-UK,Sales,CC006,6003-Utilities,Journal entry 818 - Payroll posting,35814.59,35814.59,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00819,2024-03-21,CORP-UK,IT,CC003,6003-Utilities,Journal entry 819 - Payroll posting,28156.55,28156.55,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00820,2024-02-01,CORP-UK,Sales,CC001,XXXX-UNKNOWN,Journal entry 820 - Expense claim,38346.89,14293.43,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-02
TXN-00821,2024-10-25,CORP-UK,Procurement,CC003,6003-Utilities,Journal entry 821 - Monthly accrual,40496.72,40496.72,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00822,2024-07-29,CORP-NG,Finance,CC006,6001-Salaries,Journal entry 822 - Expense claim,49598.08,49598.08,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00823,2024-12-18,CORP-UK,HR,CC001,6002-Travel,Journal entry 823 - Expense claim,15673.77,4338.59,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00824,2024-08-04,CORP-ZA,HR,CC001,XXXX-UNKNOWN,Journal entry 824 - Asset write-off,1965.14,32922.61,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-08
TXN-00825,2024-07-18,CORP-NG,Sales,CC001,6003-Utilities,Journal entry 825 - Monthly accrual,18949.11,18949.11,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00826,2024-12-07,CORP-NG,Operations,CC005,6002-Travel,Journal entry 826 - Revenue recognition,24886.9,24886.9,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00827,2024-02-08,CORP-US,HR,CC003,5001-Revenue,Journal entry 827 - Revenue recognition,24897.89,24897.89,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00828,2024-02-17,CORP-UK,Sales,CC003,6002-Travel,Journal entry 828 - Monthly accrual,31266.16,31266.16,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00829,2024-02-09,CORP-NG,Sales,CC003,6003-Utilities,Journal entry 829 - Payroll posting,10565.98,10565.98,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00830,2024-05-08,CORP-ZA,Procurement,CC005,6001-Salaries,Journal entry 830 - Monthly accrual,20774.28,20774.28,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00831,2024-08-27,CORP-NG,Procurement,CC005,7001-Depreciation,Journal entry 831 - Asset write-off,10726.34,48109.64,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-08
TXN-00832,2024-03-18,CORP-NG,IT,CC004,6002-Travel,Journal entry 832 - Monthly accrual,18277.31,7472.41,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-03
TXN-00833,2024-05-26,CORP-US,HR,CC006,7001-Depreciation,Journal entry 833 - Expense claim,13420.04,13420.04,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00834,2024-04-08,CORP-UK,Operations,CC003,6003-Utilities,Journal entry 834 - Asset write-off,5766.57,5766.57,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00835,2024-01-19,CORP-US,Operations,CC003,6001-Salaries,Journal entry 835 - Monthly accrual,32381.41,32381.41,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
