TIMESHEET_ID,EMPLOYEE_ID,JOB_TITLE,WEEK_STARTING,HOURS_WORKED,HOURLY_RATE_GBP,TOTAL_AMOUNT_GBP,PO_NUMBER,PO_APPROVED_HOURS,PO_BUDGET_GBP,MATCH_STATUS,VARIANCE_HOURS,DEPARTMENT,COST_CENTRE,SOURCE_SYSTEM,TARGET_SYSTEM,PERIOD
TS-00700,EMP-0021,Engineer,2024-04-15,40.3,48.66,1961.0,PO-01025,41.6,2024.26,MATCHED,0.0,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00701,EMP-0018,Analyst,2024-09-30,28.0,75.28,2107.84,PO-01116,27.3,2055.14,OVER_CLAIMED,0.7,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00702,EMP-0031,Consultant,2024-12-16,39.2,92.63,3631.1,PO-01058,36.5,3380.99,MATCHED,0.0,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00703,EMP-0021,Developer,2024-05-20,28.9,83.96,2426.44,PO-01081,30.1,2527.2,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00704,EMP-0039,Analyst,2024-03-25,40.6,86.35,3505.81,PO-01076,49.8,4300.23,PARTIAL,-9.2,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00705,EMP-0025,Developer,2024-11-25,42.1,74.73,3146.13,PO-01180,42.2,3153.61,MATCHED,0.0,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00706,EMP-0049,Developer,2024-04-22,25.1,53.13,1333.56,PO-01021,15.7,834.14,OVER_CLAIMED,9.4,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00707,EMP-0011,Engineer,2024-12-09,42.7,39.02,1666.15,PO-01114,45.2,1763.7,PARTIAL,-2.5,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00708,EMP-0011,Engineer,2024-04-29,31.4,43.79,1375.01,PO-01033,33.5,1466.96,MATCHED,0.0,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00709,EMP-0021,Coordinator,2024-02-19,21.3,56.02,1193.23,PO-01097,20.8,1165.22,MATCHED,0.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00710,EMP-0049,Analyst,2024-10-07,30.9,55.77,1723.29,PO-01165,24.5,1366.37,PARTIAL,6.4,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00711,EMP-0046,Coordinator,2024-09-09,38.9,28.74,1117.99,PO-01034,39.1,1123.73,OVER_CLAIMED,-0.2,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00712,EMP-0016,Analyst,2024-01-29,23.5,34.71,815.69,PO-01194,16.8,583.13,OVER_CLAIMED,6.7,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00713,EMP-0035,Analyst,2024-05-27,22.0,57.64,1268.08,PO-01135,13.4,772.38,UNMATCHED,8.6,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00714,EMP-0029,Consultant,2024-12-16,29.9,39.72,1187.63,PO-01030,36.4,1445.81,MATCHED,0.0,HR,CC002,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00715,EMP-0045,Consultant,2024-04-15,21.4,89.93,1924.5,PO-01123,11.9,1070.17,OVER_CLAIMED,9.5,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00716,EMP-0033,Manager,2024-04-08,39.0,115.25,4494.75,PO-01083,48.1,5543.53,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00717,EMP-0043,Coordinator,2024-10-21,29.9,73.47,2196.75,PO-01179,25.7,1888.18,MATCHED,0.0,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00718,EMP-0032,Analyst,2024-01-29,21.0,81.02,1701.42,PO-01090,15.2,1231.5,PARTIAL,5.8,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00719,EMP-0014,Consultant,2024-09-16,42.0,73.37,3081.54,PO-01138,48.6,3565.78,UNMATCHED,-6.6,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00720,EMP-0011,Consultant,2024-11-25,35.6,50.24,1788.54,PO-01194,33.1,1662.94,UNMATCHED,2.5,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00721,EMP-0019,Developer,2024-05-27,24.9,110.3,2746.47,PO-01008,22.8,2514.84,OVER_CLAIMED,2.1,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00722,EMP-0003,Developer,2024-10-14,36.8,98.15,3611.92,PO-01028,30.9,3032.84,MATCHED,0.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00723,EMP-0044,Consultant,2024-03-25,39.0,94.89,3700.71,PO-01152,35.0,3321.15,OVER_CLAIMED,4.0,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00724,EMP-0014,Engineer,2024-07-22,21.4,84.48,1807.87,PO-01007,22.7,1917.7,MATCHED,0.0,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00725,EMP-0025,Coordinator,2024-04-01,40.7,106.73,4343.91,PO-01084,34.8,3714.2,OVER_CLAIMED,5.9,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00726,EMP-0019,Coordinator,2024-09-23,38.8,112.48,4364.22,PO-01064,38.4,4319.23,PARTIAL,0.4,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00727,EMP-0018,Analyst,2024-02-12,42.1,106.0,4462.6,PO-01078,44.5,4717.0,MATCHED,0.0,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00728,EMP-0042,Consultant,2024-11-18,34.2,40.15,1373.13,PO-01109,25.3,1015.79,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00729,EMP-0008,Manager,2024-01-29,27.0,87.09,2351.43,PO-01037,22.9,1994.36,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00730,EMP-0002,Developer,2024-12-23,42.9,36.43,1562.85,PO-01045,45.6,1661.21,OVER_CLAIMED,-2.7,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00731,EMP-0036,Manager,2024-02-05,38.1,68.25,2600.33,PO-01070,45.8,3125.85,OVER_CLAIMED,-7.7,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00732,EMP-0026,Coordinator,2024-09-09,32.0,94.49,3023.68,PO-01097,25.1,2371.7,MATCHED,0.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00733,EMP-0037,Analyst,2024-08-05,30.8,69.24,2132.59,PO-01169,24.3,1682.53,MATCHED,0.0,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00734,EMP-0043,Manager,2024-11-11,27.0,70.52,1904.04,PO-01049,33.0,2327.16,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00735,EMP-0028,Engineer,2024-07-15,40.3,119.6,4819.88,PO-01180,31.2,3731.52,PARTIAL,9.1,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00736,EMP-0024,Developer,2024-11-11,41.2,29.49,1214.99,PO-01121,38.5,1135.37,PARTIAL,2.7,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00737,EMP-0021,Coordinator,2024-06-10,36.5,60.27,2199.86,PO-01164,37.5,2260.12,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00738,EMP-0010,Coordinator,2024-03-18,34.5,60.35,2082.08,PO-01193,44.2,2667.47,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00739,EMP-0009,Manager,2024-08-26,30.2,116.33,3513.17,PO-01092,21.9,2547.63,MATCHED,0.0,Procurement,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00740,EMP-0022,Engineer,2024-07-15,38.8,106.87,4146.56,PO-01161,32.1,3430.53,MATCHED,0.0,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00741,EMP-0009,Consultant,2024-05-27,33.5,104.04,3485.34,PO-01178,26.7,2777.87,PARTIAL,6.8,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00742,EMP-0007,Engineer,2024-07-01,42.0,119.1,5002.2,PO-01002,42.9,5109.39,PARTIAL,-0.9,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00743,EMP-0032,Analyst,2024-10-21,43.6,95.27,4153.77,PO-01084,47.3,4506.27,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00744,EMP-0037,Manager,2024-09-02,43.4,74.7,3241.98,PO-01192,49.8,3720.06,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00745,EMP-0045,Consultant,2024-12-02,44.7,46.45,2076.32,PO-01184,47.6,2211.02,MATCHED,0.0,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00746,EMP-0016,Developer,2024-12-23,22.7,38.71,878.72,PO-01078,14.1,545.81,MATCHED,0.0,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00747,EMP-0019,Analyst,2024-10-07,22.4,102.38,2293.31,PO-01054,12.9,1320.7,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00748,EMP-0043,Developer,2024-01-29,21.7,68.0,1475.6,PO-01003,14.1,958.8,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00749,EMP-0038,Developer,2024-05-13,28.6,60.62,1733.73,PO-01163,24.7,1497.31,PARTIAL,3.9,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00750,EMP-0002,Manager,2024-01-15,37.0,117.82,4359.34,PO-01180,37.0,4359.34,MATCHED,0.0,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00751,EMP-0023,Coordinator,2024-12-02,33.5,34.31,1149.38,PO-01126,37.3,1279.76,PARTIAL,-3.8,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00752,EMP-0035,Analyst,2024-01-15,44.1,97.11,4282.55,PO-01022,35.8,3476.54,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00753,EMP-0016,Engineer,2024-11-11,35.8,33.93,1214.69,PO-01121,33.4,1133.26,MATCHED,0.0,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00754,EMP-0027,Analyst,2024-05-13,33.8,91.88,3105.54,PO-01003,32.8,3013.66,PARTIAL,1.0,Procurement,CC002,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00755,EMP-0005,Engineer,2024-09-16,41.6,99.18,4125.89,PO-01047,50.3,4988.75,UNMATCHED,-8.7,IT,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00756,EMP-0004,Manager,2024-11-04,34.1,101.12,3448.19,PO-01150,34.8,3518.98,OVER_CLAIMED,-0.7,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00757,EMP-0003,Manager,2024-08-19,32.3,110.71,3575.93,PO-01154,28.2,3122.02,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00758,EMP-0032,Consultant,2024-02-19,37.2,117.01,4352.77,PO-01002,28.7,3358.19,UNMATCHED,8.5,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00759,EMP-0012,Consultant,2024-12-23,36.3,41.78,1516.61,PO-01088,33.8,1412.16,MATCHED,0.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00760,EMP-0007,Consultant,2024-08-05,25.7,67.24,1728.07,PO-01036,29.7,1997.03,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00761,EMP-0028,Analyst,2024-09-23,34.1,66.62,2271.74,PO-01182,31.4,2091.87,OVER_CLAIMED,2.7,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00762,EMP-0028,Engineer,2024-06-10,35.9,35.1,1260.09,PO-01180,35.4,1242.54,MATCHED,0.0,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00763,EMP-0026,Engineer,2024-01-29,22.2,108.39,2406.26,PO-01063,25.5,2763.95,UNMATCHED,-3.3,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00764,EMP-0043,Engineer,2024-01-08,24.0,79.19,1900.56,PO-01096,27.3,2161.89,UNMATCHED,-3.3,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00765,EMP-0008,Engineer,2024-07-29,21.7,100.05,2171.09,PO-01011,15.4,1540.77,UNMATCHED,6.3,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00766,EMP-0004,Engineer,2024-03-04,27.5,95.93,2638.08,PO-01004,25.3,2427.03,MATCHED,0.0,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00767,EMP-0021,Consultant,2024-10-21,26.6,75.4,2005.64,PO-01123,22.7,1711.58,MATCHED,0.0,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00768,EMP-0036,Coordinator,2024-10-21,31.9,70.48,2248.31,PO-01161,23.9,1684.47,UNMATCHED,8.0,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00769,EMP-0031,Engineer,2024-03-04,36.7,106.5,3908.55,PO-01019,29.6,3152.4,MATCHED,0.0,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00770,EMP-0017,Developer,2024-04-15,35.7,64.28,2294.8,PO-01016,38.2,2455.5,MATCHED,0.0,IT,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00771,EMP-0026,Developer,2024-05-20,39.5,27.63,1091.38,PO-01156,42.9,1185.33,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00772,EMP-0042,Coordinator,2024-02-26,32.0,115.19,3686.08,PO-01041,32.2,3709.12,UNMATCHED,-0.2,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00773,EMP-0027,Analyst,2024-08-19,27.2,98.44,2677.57,PO-01144,25.9,2549.6,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00774,EMP-0018,Developer,2024-12-09,23.6,85.93,2027.95,PO-01167,21.0,1804.53,UNMATCHED,2.6,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00775,EMP-0033,Developer,2024-08-26,35.1,112.34,3943.13,PO-01099,42.2,4740.75,UNMATCHED,-7.1,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00776,EMP-0009,Developer,2024-11-04,34.0,89.81,3053.54,PO-01087,36.0,3233.16,PARTIAL,-2.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00777,EMP-0017,Coordinator,2024-08-05,44.4,75.61,3357.08,PO-01069,46.7,3530.99,MATCHED,0.0,HR,CC003,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00778,EMP-0037,Consultant,2024-09-23,32.8,54.74,1795.47,PO-01090,40.9,2238.87,MATCHED,0.0,HR,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00779,EMP-0043,Coordinator,2024-05-27,32.9,64.1,2108.89,PO-01049,28.2,1807.62,UNMATCHED,4.7,Sales,CC002,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00780,EMP-0046,Engineer,2024-12-23,39.2,53.03,2078.78,PO-01142,42.9,2274.99,MATCHED,0.0,HR,CC002,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00781,EMP-0019,Coordinator,2024-12-23,31.6,74.41,2351.36,PO-01064,23.9,1778.4,OVER_CLAIMED,7.7,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00782,EMP-0024,Consultant,2024-12-16,35.8,57.05,2042.39,PO-01101,43.5,2481.67,UNMATCHED,-7.7,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00783,EMP-0039,Analyst,2024-04-29,43.3,68.61,2970.81,PO-01065,40.1,2751.26,MATCHED,0.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00784,EMP-0032,Developer,2024-09-02,44.6,25.31,1128.83,PO-01141,38.4,971.9,MATCHED,0.0,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00785,EMP-0041,Developer,2024-08-12,34.2,43.92,1502.06,PO-01153,25.2,1106.78,UNMATCHED,9.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00786,EMP-0049,Analyst,2024-07-08,29.7,36.35,1079.6,PO-01011,23.3,846.96,MATCHED,0.0,Finance,CC003,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00787,EMP-0044,Developer,2024-02-12,33.7,50.5,1701.85,PO-01053,39.4,1989.7,OVER_CLAIMED,-5.7,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00788,EMP-0018,Manager,2024-09-09,21.5,35.59,765.19,PO-01111,31.0,1103.29,OVER_CLAIMED,-9.5,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00789,EMP-0023,Consultant,2024-04-08,35.5,79.21,2811.95,PO-01039,30.8,2439.67,PARTIAL,4.7,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00790,EMP-0014,Engineer,2024-09-16,27.9,45.89,1280.33,PO-01158,34.0,1560.26,UNMATCHED,-6.1,Finance,CC002,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00791,EMP-0008,Analyst,2024-02-05,34.3,83.34,2858.56,PO-01064,43.8,3650.29,UNMATCHED,-9.5,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00792,EMP-0018,Analyst,2024-04-15,31.5,40.74,1283.31,PO-01001,25.0,1018.5,MATCHED,0.0,Operations,CC006,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00793,EMP-0014,Consultant,2024-05-13,30.9,106.79,3299.81,PO-01026,37.9,4047.34,UNMATCHED,-7.0,Finance,CC004,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00794,EMP-0049,Developer,2024-11-11,31.1,39.29,1221.92,PO-01006,38.9,1528.38,PARTIAL,-7.8,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00795,EMP-0022,Manager,2024-04-01,42.0,71.69,3010.98,PO-01006,47.8,3426.78,PARTIAL,-5.8,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00796,EMP-0046,Analyst,2024-09-30,29.7,67.01,1990.2,PO-01154,23.8,1594.84,MATCHED,0.0,Procurement,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00797,EMP-0026,Manager,2024-06-17,24.2,63.38,1533.8,PO-01064,18.6,1178.87,MATCHED,0.0,Procurement,CC003,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00798,EMP-0037,Consultant,2024-04-08,29.5,108.38,3197.21,PO-01166,38.7,4194.31,OVER_CLAIMED,-9.2,Procurement,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00799,EMP-0025,Analyst,2024-07-15,37.8,27.08,1023.62,PO-01126,39.2,1061.54,MATCHED,0.0,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00800,EMP-0018,Manager,2024-07-15,42.7,33.5,1430.45,PO-01067,37.8,1266.3,MATCHED,0.0,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00801,EMP-0013,Analyst,2024-03-11,25.5,80.62,2055.81,PO-01098,25.8,2080.0,PARTIAL,-0.3,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00802,EMP-0045,Engineer,2024-12-02,25.7,92.17,2368.77,PO-01013,18.9,1742.01,PARTIAL,6.8,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00803,EMP-0018,Consultant,2024-08-19,43.3,68.04,2946.13,PO-01059,39.2,2667.17,UNMATCHED,4.1,IT,CC003,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00804,EMP-0037,Coordinator,2024-03-11,33.0,47.02,1551.66,PO-01190,24.8,1166.1,MATCHED,0.0,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00805,EMP-0013,Engineer,2024-09-02,31.8,65.21,2073.68,PO-01183,25.2,1643.29,MATCHED,0.0,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00806,EMP-0050,Developer,2024-12-09,22.5,102.64,2309.4,PO-01142,16.1,1652.5,MATCHED,0.0,HR,CC006,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00807,EMP-0021,Consultant,2024-03-18,23.8,113.55,2702.49,PO-01197,18.7,2123.38,MATCHED,0.0,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00808,EMP-0004,Developer,2024-01-08,32.5,110.01,3575.33,PO-01040,30.4,3344.3,MATCHED,0.0,Operations,CC002,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00809,EMP-0030,Consultant,2024-09-23,40.9,79.52,3252.37,PO-01182,36.5,2902.48,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00810,EMP-0009,Analyst,2024-04-15,24.1,82.57,1989.94,PO-01074,14.9,1230.29,UNMATCHED,9.2,IT,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00811,EMP-0026,Engineer,2024-12-23,32.2,96.65,3112.13,PO-01120,33.2,3208.78,OVER_CLAIMED,-1.0,Procurement,CC005,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00812,EMP-0049,Manager,2024-06-03,39.7,79.86,3170.44,PO-01135,46.5,3713.49,UNMATCHED,-6.8,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00813,EMP-0039,Manager,2024-08-12,41.4,36.99,1531.39,PO-01077,32.1,1187.38,MATCHED,0.0,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00814,EMP-0013,Analyst,2024-07-01,29.6,53.45,1582.12,PO-01056,20.1,1074.35,UNMATCHED,9.5,IT,CC006,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00815,EMP-0009,Coordinator,2024-12-02,23.7,107.19,2540.4,PO-01078,29.5,3162.11,OVER_CLAIMED,-5.8,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-12
TS-00816,EMP-0026,Developer,2024-03-04,20.4,46.57,950.03,PO-01183,19.2,894.14,UNMATCHED,1.2,IT,CC003,MS-SQL-SERVER,ORACLE-GL,2024-03
TS-00817,EMP-0041,Analyst,2024-04-01,31.6,64.5,2038.2,PO-01076,22.6,1457.7,MATCHED,0.0,HR,CC001,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00818,EMP-0005,Engineer,2024-06-03,31.6,61.72,1950.35,PO-01076,34.7,2141.68,UNMATCHED,-3.1,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00819,EMP-0005,Manager,2024-09-02,31.9,113.73,3627.99,PO-01085,39.3,4469.59,UNMATCHED,-7.4,Operations,CC003,MS-SQL-SERVER,ORACLE-GL,2024-09
TS-00820,EMP-0036,Manager,2024-08-12,24.1,119.25,2873.93,PO-01016,17.0,2027.25,OVER_CLAIMED,7.1,Finance,CC005,MS-SQL-SERVER,ORACLE-GL,2024-08
TS-00821,EMP-0040,Developer,2024-04-01,35.8,60.27,2157.67,PO-01089,34.8,2097.4,MATCHED,0.0,Sales,CC003,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00822,EMP-0049,Developer,2024-05-06,29.2,101.12,2952.7,PO-01111,30.9,3124.61,UNMATCHED,-1.7,Sales,CC001,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00823,EMP-0010,Developer,2024-10-21,39.5,94.22,3721.69,PO-01085,40.8,3844.18,MATCHED,0.0,Procurement,CC006,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00824,EMP-0006,Engineer,2024-07-15,38.3,85.34,3268.52,PO-01099,31.2,2662.61,MATCHED,0.0,HR,CC004,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00825,EMP-0027,Engineer,2024-04-08,21.0,53.78,1129.38,PO-01050,30.1,1618.78,MATCHED,0.0,IT,CC002,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00826,EMP-0005,Consultant,2024-07-08,33.7,49.24,1659.39,PO-01010,42.0,2068.08,MATCHED,0.0,HR,CC006,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00827,EMP-0044,Developer,2024-07-29,39.7,45.81,1818.66,PO-01030,48.0,2198.88,MATCHED,0.0,Finance,CC006,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00828,EMP-0031,Manager,2024-07-22,40.3,57.56,2319.67,PO-01148,44.9,2584.44,MATCHED,0.0,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00829,EMP-0044,Coordinator,2024-11-25,28.3,88.17,2495.21,PO-01151,28.8,2539.3,OVER_CLAIMED,-0.5,Sales,CC006,MS-SQL-SERVER,ORACLE-GL,2024-11
TS-00830,EMP-0028,Developer,2024-04-29,40.2,98.94,3977.39,PO-01070,35.1,3472.79,MATCHED,0.0,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00831,EMP-0020,Manager,2024-05-13,32.5,93.81,3048.83,PO-01028,30.6,2870.59,PARTIAL,1.9,Operations,CC005,MS-SQL-SERVER,ORACLE-GL,2024-05
TS-00832,EMP-0010,Analyst,2024-04-08,41.1,45.8,1882.38,PO-01179,50.2,2299.16,UNMATCHED,-9.1,Sales,CC005,MS-SQL-SERVER,ORACLE-GL,2024-04
TS-00833,EMP-0006,Consultant,2024-06-10,30.3,62.99,1908.6,PO-01042,31.6,1990.48,MATCHED,0.0,Sales,CC004,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00834,EMP-0026,Developer,2024-10-21,21.7,54.83,1189.81,PO-01040,29.5,1617.48,UNMATCHED,-7.8,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-10
TS-00835,EMP-0032,Developer,2024-01-08,28.3,60.19,1703.38,PO-01151,24.5,1474.65,UNMATCHED,3.8,Operations,CC004,MS-SQL-SERVER,ORACLE-GL,2024-01
TS-00836,EMP-0022,Consultant,2024-07-08,41.2,52.21,2151.05,PO-01154,43.4,2265.91,MATCHED,0.0,HR,CC005,MS-SQL-SERVER,ORACLE-GL,2024-07
TS-00837,EMP-0001,Consultant,2024-06-17,41.3,34.56,1427.33,PO-01139,32.9,1137.02,OVER_CLAIMED,8.4,IT,CC004,MS-SQL-SERVER,ORACLE-GL,2024-06
TS-00838,EMP-0004,Analyst,2024-02-05,43.4,100.39,4356.93,PO-01121,47.3,4748.45,MATCHED,0.0,Operations,CC001,MS-SQL-SERVER,ORACLE-GL,2024-02
TS-00839,EMP-0023,Coordinator,2024-02-26,27.3,105.14,2870.32,PO-01147,30.9,3248.83,OVER_CLAIMED,-3.6,Finance,CC001,MS-SQL-SERVER,ORACLE-GL,2024-02
